SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CCOCCn1c(nc2ccccc12)C3CCN(CC3)CCc4ccc(cc4)C(C)(C)C(O)=O,8.77,4.4,51.0,51.0,10.0,0.2,0.014,0.007,0.0065,0.0079,0.02,0.15,0.46,0.47,0.55,1.03,1.77,2.03,2.06,1.99,1.6,1.05,0.00203,,,,1.0,1,1
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,6.37,14.63,18.0,17.0,17.0,13.0,4.4,0.6,0.11,0.06,0.057,0.057,0.24,0.25,0.26,0.36,0.85,1.71,2.44,2.7,2.74,2.74,0.241,,,,1.0,1,1
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)c4nccc5ccccc45,2.0,10.8,1.4,0.45,0.35,0.34,0.34,0.34,0.34,0.34,0.36,0.5,-1.39,-0.88,-0.77,-0.76,-0.76,-0.76,-0.76,-0.76,-0.78,-0.94,0.387,-0.7237,,,1.0,1,1
CCO[P](=O)(OCC)OCC,,,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,15.9,-0.5303,,,1.0,0,0
CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,1.44,,,,1.0,0,0
CCO[P](=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C,,,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,0.00148,,,,1.0,0,0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(O)=O,5.78,4.19,1.8,0.43,0.054,0.0091,0.005,0.012,0.081,0.72,5.0,11.0,2.38,2.41,2.59,3.06,3.26,2.91,2.21,1.81,1.74,1.73,0.00294,-0.5891,130.5,,1.0,1,1
CCOc1cc(N)c(Cl)cc1C(=O)NCC2CN(CCO2)Cc3ccc(F)cc3,6.15,13.52,55.0,41.0,23.0,4.6,0.51,0.084,0.039,0.035,0.035,0.035,-0.27,-0.14,0.11,0.83,1.76,2.55,2.88,2.93,2.94,2.94,0.0218,,,,1.0,1,1
CCOc1cc(N)c(cc1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+]([O-])=O,8.56,12.62,36.0,36.0,36.0,35.0,27.0,7.6,1.0,0.12,0.038,0.029,0.66,0.66,0.67,0.68,0.8,1.33,2.22,3.12,3.64,3.75,0.0141,-0.5973,,,1.0,1,1
CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(O)=O,,4.4,0.13,0.13,0.13,0.18,0.65,5.3,47.0,300.0,633.0,714.0,2.96,2.96,2.94,2.81,2.26,1.35,0.39,-0.41,-0.74,-0.79,0.103,,,,1.0,0,1
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.01,12.23,0.98,0.84,0.36,0.12,0.037,0.0051,0.00061,0.00014,8.9e-05,8.4e-05,-1.98,-1.9,-1.54,-1.05,-0.55,0.3,1.23,1.89,2.08,2.1,0.0078,,,,1.0,1,1
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)C(NC(=O)[C@@H](NC2=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)cc1,10.08,12.81,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,450.0,52.0,8.8,-3.91,-3.9,-3.9,-3.9,-3.9,-3.86,-3.59,-2.84,-1.91,-1.14,0.0517,,,,0.0,1,1
CCOc1ccc(NC(C)=O)cc1,1.42,14.57,7.2,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1,1.55,1.64,1.65,1.66,1.66,1.66,1.66,1.66,1.66,0.766,0.8867,137.5,,1.0,1,1
CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,2.04,7.24,44.0,2.5,0.68,0.5,0.53,0.91,4.4,24.0,44.0,50.0,-1.19,0.04,0.61,0.73,0.71,0.48,-0.2,-0.89,-1.13,-1.17,0.221,,,,1.0,1,1
CCOc1ccc(cc1OCC)c2scc(n2)c3cccc(n3)C(O)=O,0.0,3.28,0.022,0.02,0.027,0.093,0.74,5.9,19.0,25.0,26.0,26.0,3.34,3.38,3.25,2.71,1.81,0.93,0.44,0.34,0.33,0.33,0.00301,-0.5594,,,1.0,1,1
CCOc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,8.24,13.4,852.0,852.0,846.0,799.0,514.0,110.0,13.0,2.0,0.81,0.69,-1.2,-1.2,-1.19,-1.17,-0.98,-0.32,0.6,1.44,1.83,1.9,2.61,0.7931,200,,1.0,1,1
CCOc1ccc2nc(sc2c1)[S](N)(=O)=O,-1.15,8.41,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.09,0.2,1.2,2.14,2.14,2.14,2.14,2.14,2.14,2.13,2.08,1.72,0.96,0.04,-0.6038,189.25,,1.0,1,1
CCOc1ccccc1C(N)=O,-1.18,15.62,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,2.44,,,,1.0,1,1
CCOc1ccccc1OCCN[C@H](C)Cc2ccc(OC)c(c2)[S](N)(=O)=O,8.78,10.08,120.0,120.0,120.0,120.0,98.0,37.0,4.9,0.61,0.16,0.18,-0.96,-0.96,-0.96,-0.95,-0.88,-0.46,0.39,1.31,1.9,1.85,,-0.6473,,,1.0,1,1
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc4ccc(cc4)c5ccccc5c6n[nH]nn6,3.94,4.16,0.0018,0.00028,3.6e-05,1.1e-05,2.8e-05,0.00016,0.00042,0.00049,0.00051,0.00051,4.62,5.34,6.2,6.71,6.32,5.6,5.27,5.22,5.21,5.21,0.00204,-0.6208,,,0.0,1,1
CCOc1nc2cccc(C(O)=O)c2n1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5,5.6,2.06,0.0062,0.00062,0.00031,0.00044,0.0025,0.057,2.0,4.8,4.8,4.8,2.01,2.47,2.67,2.51,1.84,1.02,0.59,0.51,0.5,0.5,0.00745,,,,1.0,1,1
CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,7.66,,27.0,24.0,13.0,3.7,1.1,0.16,0.018,0.0038,0.0023,0.0021,1.22,1.27,1.54,2.08,2.61,3.45,4.39,5.07,5.29,5.32,5.84e-05,0.748,63,227,1.0,1,0
CC[C@@H](C)[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](Cc5c[nH]c6cccc4c56)N(C)C3)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,7.22,9.62,5.5,5.4,4.9,2.4,0.39,0.044,0.0069,0.0031,0.0032,0.0087,3.27,3.27,3.3,3.52,4.2,5.13,5.95,6.29,6.27,5.84,0.276,,,848,1.0,1,1
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,7.15,14.46,788.0,778.0,689.0,330.0,53.0,6.4,1.2,0.67,0.64,0.64,-1.29,-1.29,-1.24,-0.91,-0.12,0.81,1.53,1.77,1.8,1.81,0.224,-0.8064,195,,1.0,1,1
CC[C@@H](CO)NCCN[C@@H](CC)CO,9.59,14.43,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,915.0,-4.39,-4.39,-4.39,-4.34,-4.06,-3.51,-2.9,-2.02,-1.1,-0.48,7.58,0.5,173,,1.0,1,1
CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c2ccccc2,9.4,,25.0,25.0,25.0,25.0,24.0,17.0,4.2,0.49,0.071,0.025,1.14,1.14,1.14,1.14,1.16,1.32,1.92,2.83,3.69,4.14,0.00179,0.7459,,,1.0,1,0
CC[C@@H]([C@H](C)O)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@@H]5CO[C@@](C5)(Cn6cncn6)c7ccc(F)cc7F)cc4,6.5,14.72,8.4,4.0,0.48,0.091,0.017,0.0022,0.0005,0.00033,0.00031,0.00031,0.22,0.56,1.47,2.21,2.93,3.81,4.46,4.64,4.67,4.67,,0.5332,,,0.0,1,1
CC[C@@H]1N(C(=O)OC(C)C)c2cc(F)ccc2NC1=O,1.81,12.68,0.5,0.11,0.073,0.07,0.07,0.07,0.07,0.07,0.07,0.07,2.11,2.76,2.94,2.97,2.97,2.97,2.97,2.97,2.97,2.97,1.62,0.5481,,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CCNC(C)C)c5ccccc5nc34)C2=O,9.72,11.24,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,867.0,110.0,13.0,3.4,-2.64,-2.63,-2.59,-2.32,-1.84,-1.58,-1.12,-0.26,0.65,1.24,0.0779,,,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,7.65,8.92,999.0,999.0,999.0,999.0,180.0,18.0,2.5,1.1,1.6,8.4,-3.77,-3.71,-3.36,-2.83,-2.24,-1.37,-0.54,-0.16,-0.33,-1.05,,-0.6966,215.5,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,4.76,11.24,1000.0,934.0,210.0,28.0,7.3,5.2,4.9,4.9,4.9,5.2,-1.52,-1.33,-0.69,0.19,0.78,0.93,0.95,0.95,0.95,0.93,0.511,-0.5555,276,,1.0,1,1
CC[C@@]1(O)C[C@H](OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,7.92,6.41,0.81,0.8,0.59,0.16,0.02,0.0033,0.0028,0.025,1.1,8.1,0.89,0.89,0.89,0.96,1.31,1.94,2.01,1.1,0.05,-0.14,0.218,,,,0.0,1,1
CC[C@@]12CCCN3CCc4c5ccccc5n(c4[C@H]13)[C@](O)(C2)C(=O)OC,8.02,12.13,26.0,26.0,26.0,23.0,12.0,2.2,0.26,0.046,0.023,0.021,-0.16,-0.16,-0.16,-0.12,0.15,0.89,1.83,2.59,2.89,2.93,0.216,,,,1.0,1,1
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,13.49,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,0.0321,-0.6631,152,,1.0,0,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,13.49,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,0.0243,-0.5484,174.5,559.2,1.0,0,1
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,,4.31,0.059,0.059,0.064,0.098,0.42,3.8,34.0,180.0,310.0,340.0,2.21,2.21,2.18,2.0,1.35,0.42,-0.54,-1.26,-1.5,-1.54,,,172.1,600,1.0,0,1
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,-0.58,13.07,1.1,1.1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.1,-1.07,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,0.0265,-0.774,,,0.0,1,1
CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,4.77,14.56,39.0,28.0,7.1,0.96,0.22,0.14,0.13,0.13,0.13,0.13,-0.95,-0.8,-0.21,0.66,1.31,1.5,1.52,1.52,1.52,1.52,0.163,-0.5933,,,1.0,1,1
CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c2ccccc2,9.4,,25.0,25.0,25.0,25.0,24.0,17.0,4.2,0.49,0.071,0.025,1.14,1.14,1.14,1.14,1.16,1.32,1.92,2.83,3.69,4.14,0.00179,0.7459,,,1.0,1,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,8.59,13.28,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,360.0,55.0,38.0,-1.52,-1.52,-1.52,-1.52,-1.51,-1.37,-0.06,1.59,2.4,2.56,,-0.7578,,,0.0,1,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,8.16,13.08,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,460.0,82.0,41.0,37.0,-0.29,-0.29,-0.29,-0.25,0.03,0.78,1.71,2.47,2.76,2.8,0.00033,-0.8674,,,0.0,1,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,8.16,13.09,998.0,998.0,998.0,998.0,998.0,998.0,420.0,73.0,38.0,34.0,-1.19,-1.19,-1.19,-1.15,-0.87,-0.12,0.81,1.58,1.86,1.9,,-0.8957,134,719.69,0.0,1,1
CC[C@H]1[C@H](COC1=O)Cc2cncn2C,7.02,,1000.0,1000.0,1000.0,1000.0,1000.0,210.0,40.0,21.0,19.0,19.0,-2.74,-2.74,-2.72,-2.62,-2.13,-1.28,-0.54,-0.28,-0.24,-0.24,2.07,0.6202,204.5,,1.0,1,0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,,15.13,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,0.0174,,,,1.0,0,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1,7.9,11.94,1000.0,510.0,380.0,340.0,130.0,4.9,0.29,0.052,0.031,0.029,0.25,0.69,0.82,0.87,1.28,2.7,3.93,4.68,4.9,4.93,0.07,-0.5154,231,,1.0,1,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,7.9,11.36,997.0,510.0,430.0,320.0,45.0,2.1,0.2,0.049,0.034,0.033,1.45,1.76,1.83,1.96,2.8,4.1,5.12,5.74,5.9,5.91,,0.6283,267,,1.0,1,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,7.9,11.1,1.4,1.4,1.4,1.2,0.21,0.0099,0.00082,0.00018,0.00012,0.00012,1.65,1.65,1.66,1.74,2.46,3.81,4.88,5.54,5.72,5.72,0.03,0.6262,220,,1.0,1,1
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,,12.76,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,0.00969,,151,507.638,1.0,0,1
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,,13.07,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,,0.774,109.5,428,1.0,0,1
CC[C@]12CCCN3CCc4c5ccccc5n(C(=O)C1)c4[C@H]23,8.13,,44.0,44.0,44.0,41.0,23.0,4.4,0.5,0.082,0.041,0.035,-0.44,-0.44,-0.44,-0.4,-0.15,0.57,1.51,2.29,2.61,2.65,0.175,,,,1.0,1,0
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(O)C#C,,12.22,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,0.00605,0.5219,,,1.0,0,1
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(/CC[C@H]34)=N/O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,,12.21,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,0.00531,-0.5125,216,,1.0,0,1
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,,13.09,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37,0.00583,0.8094,240,459.1,1.0,0,1
CC[S](=O)(=O)CCn1c(C)ncc1[N+]([O-])=O,2.3,,62.0,9.1,3.7,3.2,3.2,3.2,3.2,3.2,3.2,3.2,-1.58,-0.76,-0.37,-0.3,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,3.03,-0.6003,127.5,,1.0,1,0
CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,6.57,16.86,1000.0,1000.0,1000.0,1000.0,230.0,30.0,8.6,6.4,6.1,6.1,-4.42,-4.41,-4.3,-3.79,-2.9,-2.0,-1.46,-1.34,-1.32,-1.32,0.474,0.6401,180.5,,1.0,1,1
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,9.33,11.2,12.0,12.0,11.0,7.0,2.2,0.65,0.1,0.012,0.0021,0.0012,-0.37,-0.37,-0.34,-0.13,0.38,0.91,1.7,2.64,3.4,3.65,,-0.6065,222.5,,1.0,1,1
CCc1cc(ccn1)C(N)=S,4.34,12.14,943.0,193.0,25.0,6.6,4.8,4.7,4.5,4.5,4.5,4.7,-1.15,-0.46,0.42,1.0,1.15,1.17,1.17,1.17,1.17,1.17,,0.6962,,,1.0,1,1
CCc1cc2CC(Cc2cc1CC)NCC(O)c3ccc(O)c4NC(=O)C=Cc34,0.9,8.68,14.0,12.0,11.0,11.0,9.0,3.3,0.47,0.063,0.027,0.094,0.89,0.98,0.99,1.0,1.06,1.44,2.26,3.13,3.49,2.94,0.00798,-0.6288,,,1.0,1,1
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,5.53,6.35,3.3,3.1,1.7,0.33,0.046,0.02,0.057,0.33,0.86,1.0,1.0,1.04,1.29,2.0,2.85,3.21,2.76,2.0,1.59,1.51,,-0.5659,193.5,,1.0,1,1
CCc1ccc(cc1)C(=O)C(C)CN2CCCCC2,8.46,,230.0,230.0,230.0,220.0,160.0,42.0,5.2,0.7,0.23,0.18,0.42,0.42,0.42,0.44,0.58,1.15,2.06,2.93,3.41,3.51,0.0617,,171,,1.0,1,0
CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12,-1.96,4.31,0.13,0.13,0.13,0.19,0.72,6.0,55.0,325.0,641.0,710.0,3.42,3.42,3.4,3.26,2.67,1.75,0.79,0.02,-0.28,-0.32,0.016,0.5726,146.5,,1.0,1,1
CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,7.18,,13.0,13.0,13.0,11.0,4.2,0.62,0.1,0.047,0.042,0.042,0.25,0.25,0.26,0.33,0.74,1.56,2.35,2.69,2.74,2.75,0.121,0.6217,233.5,,1.0,1,0
CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3,,4.66,0.00018,0.00018,0.00019,0.00022,0.00059,0.0041,0.035,0.16,0.24,0.25,6.65,6.65,6.64,6.57,6.15,5.3,4.37,3.72,3.53,3.5,0.0131,,,,1.0,0,1
CCc1oc2ccccc2c1C(=O)c3cc(I)c(O)c(I)c3,,4.83,0.0016,0.0016,0.0016,0.0019,0.004,0.025,0.22,1.1,2.1,2.2,4.78,4.78,4.77,4.72,4.38,3.58,2.65,1.92,1.67,1.63,0.0139,,,,0.0,0,1
CCc1sc2N(C)C(=O)CN=C(c3ccccc3Cl)c2c1,2.36,,0.11,0.018,0.007,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,2.66,3.44,3.86,3.94,3.95,3.95,3.95,3.95,3.95,3.95,0.00537,0.662,105.5,,1.0,1,0
CCc1sc2n3c(C)nnc3CN=C(c4ccccc4Cl)c2c1,2.37,,0.96,0.12,0.029,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.48,1.36,2.0,2.17,2.2,2.2,2.2,2.2,2.2,2.2,,,147.5,,1.0,1,0
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,1.04,9.95,6.8,4.9,4.7,4.7,4.7,4.7,4.7,4.9,6.3,19.0,1.53,1.66,1.67,1.67,1.67,1.67,1.67,1.66,1.56,1.07,2.31,0.5558,,,1.0,1,1
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2occc2)cc1,-0.64,,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,2.13,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,0.0382,,,,1.0,1,0
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c2c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c2I,-2.59,5.51,0.34,0.34,0.34,0.36,0.46,1.4,10.0,54.0,99.0,120.0,-4.28,-4.28,-4.28,-4.29,-4.4,-4.89,-5.74,-6.48,-6.74,-6.81,0.539,,,,0.0,1,1
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc2ccccc2,5.21,14.62,725.0,260.0,35.0,4.3,1.1,0.75,0.7,0.7,0.7,0.7,1.38,1.83,2.69,3.61,4.2,4.36,4.38,4.38,4.38,4.38,,,100.5,630,1.0,1,1
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.74,11.36,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,44.0,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.95,0.595,,,,0.0,1,1
CN(C(=S)Oc1ccc2ccccc2c1)c3cccc(C)c3,-0.35,,0.00098,0.00095,0.00095,0.00095,0.00095,0.00095,0.00095,0.00095,0.00095,0.00095,5.12,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,7.02e-05,0.6348,111,,1.0,1,0
CN(C(C)=O)C1(CCN(CCC[C@@]2(CCCN(C2)C(=O)c3ccccc3)c4ccc(Cl)c(Cl)c4)CC1)c5ccccc5,8.33,,1.3,1.3,1.2,1.1,0.5,0.079,0.0091,0.0018,0.0011,0.00097,3.11,3.11,3.12,3.17,3.51,4.31,5.24,5.95,6.18,6.21,0.000154,0.5767,,,0.0,1,0
CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-3.28,0.82,2.1,13.0,110.0,600.0,998.0,998.0,998.0,998.0,998.0,998.0,1.1,0.31,-0.63,-1.36,-1.63,-1.66,-1.67,-1.67,-1.67,-1.67,0.0877,,,,1.0,1,1
CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,-0.52,,0.33,0.33,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,3.1,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,0.0998,,,,1.0,1,0
CN(C)C(=O)Cc1n2cc(C)ccc2nc1c3ccc(C)cc3,6.77,,40.0,40.0,37.0,22.0,4.6,0.61,0.18,0.14,0.13,0.13,0.59,0.59,0.62,0.85,1.55,2.42,2.95,3.07,3.09,3.09,23.0,0.6638,195,,1.0,1,0
CN(C)C(=O)OC1N=C(c2ccccc2)c3cc(Cl)ccc3N(C)C1=O,2.21,,1.1,0.19,0.089,0.082,0.078,0.078,0.078,0.078,0.078,0.078,1.99,2.73,3.06,3.11,3.11,3.11,3.11,3.11,3.11,3.11,0.0182,0.5746,173.5,,1.0,1,0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,9.57,13.7,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,507.0,150.0,-2.06,-2.06,-2.06,-2.06,-2.04,-1.92,-1.39,-0.49,0.4,0.91,0.469,-0.6746,,,1.0,1,1
CN(C)C(=S)SC(=S)N(C)C,0.93,,2.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,1.38,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,0.0683,,,,1.0,1,0
CN(C)C(=S)SSC(=S)N(C)C,0.87,,0.094,0.055,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1.53,1.76,1.78,1.79,1.79,1.79,1.79,1.79,1.79,1.79,0.0437,,,,1.0,1,0
