SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CCNc1nc(Cl)nc(NC(C)C)n1,2.27,,3.0,0.39,0.1,0.073,0.069,0.069,0.069,0.069,0.069,0.069,1.01,1.88,2.47,2.62,2.63,2.64,2.64,2.64,2.64,2.64,0.0275,0.5291,,,1.0,1,0
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,,,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,0.000405,0.8686,104.5,,1.0,0,0
CCOC(=O)/C=C/1SC(N2CCCCC2)C(=O)N1C,4.11,,31.0,6.0,0.68,0.12,0.057,0.051,0.051,0.051,0.051,0.051,-0.05,0.68,1.61,2.39,2.7,2.75,2.75,2.75,2.75,2.75,5.63,,158.5,,1.0,1,0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,,,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.078,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,,0.717,118.5,149,1.0,0,0
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,,4.2,0.015,0.015,0.016,0.024,0.11,0.94,8.2,45.0,190.0,400.0,1.61,1.61,1.59,1.4,0.75,-0.19,-1.13,-1.89,-2.51,-2.82,0.153,0.6023,153.5,,1.0,0,1
CCOC(=O)C(CCN1CCOCC1)(c2ccccc2)c3ccccc3,6.82,,170.0,170.0,140.0,60.0,8.8,1.0,0.23,0.14,0.14,0.13,-0.04,-0.03,0.04,0.42,1.25,2.18,2.84,3.03,3.06,3.06,0.0154,0.5675,,,1.0,1,0
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,7.84,,999.0,999.0,999.0,999.0,999.0,240.0,27.0,6.2,4.0,3.7,-0.91,-0.91,-0.91,-0.84,-0.46,0.37,1.29,1.96,2.16,2.18,3.22,0.6683,270,,1.0,1,0
CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c3ccccc3,8.41,,1000.0,1000.0,1000.0,437.0,120.0,22.0,2.5,0.35,0.14,0.12,-1.14,-1.12,-1.03,-0.61,-0.04,0.7,1.63,2.48,2.88,2.95,0.0124,0.5093,276,,1.0,1,0
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,2.73,,0.069,0.012,0.003,0.0021,0.002,0.002,0.002,0.002,0.002,0.002,3.21,3.98,4.58,4.74,4.76,4.76,4.76,4.76,4.76,4.76,0.0197,0.8867,145,,1.0,1,0
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC)C,2.79,,0.32,0.054,0.013,0.0086,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,2.22,2.98,3.6,3.78,3.8,3.81,3.81,3.81,3.81,3.81,,0.7853,158,,1.0,1,0
CCOC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OCC)C,2.6,,0.17,0.028,0.0082,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,2.42,3.2,3.74,3.87,3.88,3.88,3.88,3.88,3.88,3.88,0.258,,,,1.0,1,0
CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C,8.97,,110.0,36.0,24.0,23.0,20.0,9.0,1.4,0.16,0.033,0.02,-0.76,-0.29,-0.12,-0.09,-0.03,0.32,1.12,2.05,2.75,2.98,,-0.5468,200,527.2,1.0,1,0
CCOC(=O)C1=CNc2cc(OCC(C)C)c(OCC(C)C)cc2C1=O,9.71,2.54,0.058,0.0087,0.0036,0.0033,0.0032,0.0032,0.0032,0.0033,0.0043,0.016,2.34,2.36,2.38,2.39,2.39,2.39,2.39,2.38,2.28,1.95,0.0136,,,,1.0,1,1
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,8.81,14.68,1000.0,1000.0,1000.0,1000.0,1000.0,534.0,62.0,10.0,5.0,4.4,-1.39,-1.39,-1.39,-1.36,-1.11,-0.39,0.54,1.33,1.65,1.7,,-0.702,,,1.0,1,1
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c5ccccc5n1c4[C@H]23,7.87,,11.0,11.0,10.0,9.1,3.9,0.6,0.07,0.014,0.0091,0.0084,0.88,0.88,0.89,0.95,1.31,2.13,3.06,3.74,3.95,3.97,0.0254,,,,1.0,1,0
CCOC(=O)C1N=C(c2ccccc2F)c3cc(Cl)ccc3NC1=O,0.86,10.56,0.022,0.014,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,2.72,2.92,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.93,0.00525,0.5691,,,1.0,1,1
CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,0.143,-0.5579,2.8,156.5,1.0,0,0
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,,,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,2.52e-05,0.7406,,197,0.0,0,0
CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCc3ccc(cc3)/C(N)=N/O,15.42,6.87,350.0,340.0,260.0,40.0,0.9,0.047,0.02,0.018,0.018,0.018,-2.2,-2.18,-2.09,-1.62,-0.81,-0.2,-0.02,0.0,0.01,0.01,0.0845,-0.7534,,,1.0,1,1
CCOC(=O)COc1ccc2C(=C(CCN(CC)CC)C(=O)Oc2c1Cl)C,9.86,,63.0,63.0,63.0,63.0,63.0,55.0,24.0,3.6,0.44,0.087,0.45,0.45,0.45,0.45,0.46,0.52,0.89,1.71,2.64,3.31,0.0624,,,,1.0,1,0
CCOC(=O)N1C=CN(C)C1=S,-1.7,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,3.14,0.5,123.5,,1.0,1,0
CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,4.27,,2.0,0.8,0.12,0.019,0.0088,0.0077,0.0077,0.0077,0.0077,0.0077,1.47,1.87,2.7,3.49,3.83,3.89,3.89,3.9,3.9,3.9,,-0.5488,135,,1.0,1,0
CCOC(=O)N1[C@H](CC)C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)OC)c3cc(ccc13)C(F)(F)F,-1.87,,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,1.3e-06,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,0.00589,0.5171,,,0.0,1,0
CCOC(=O)NNc1ccc(nn1)N(CC)CC(C)O,6.94,9.27,140.0,140.0,140.0,110.0,42.0,5.9,0.91,0.4,0.37,0.57,-1.01,-1.01,-1.0,-0.94,-0.58,0.23,1.03,1.4,1.43,1.23,0.635,,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)CC2(CCCC2)C(=O)N[C@H]3CCc4ccccc4N(CC(O)=O)C3=O,-0.26,3.73,0.00096,0.00096,0.0013,0.0052,0.043,0.4,2.4,4.8,5.2,5.35,5.83,5.84,5.7,5.11,4.19,3.23,2.46,2.16,2.12,2.11,0.0015,-0.717,,,0.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)NC(C)C(=O)N2CC3(CC2C(O)=O)SCCS3,5.28,2.99,0.051,0.0051,0.00079,0.0004,0.0007,0.0042,0.04,0.39,3.8,30.0,2.83,3.12,3.72,3.99,3.75,3.02,2.37,2.16,2.13,2.13,0.0293,-0.83,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)NC2CS[C@@H](CN(CC(O)=O)C2=O)c3sccc3,4.41,3.73,0.067,0.0067,0.00081,0.00033,0.0013,0.011,0.11,1.0,5.2,8.6,3.77,4.49,5.37,5.76,5.18,4.25,3.38,2.92,2.83,2.82,1.0,-0.6871,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(O)=O)C2Cc3ccccc3C2,5.49,3.07,0.14,0.017,0.004,0.0029,0.0045,0.022,0.19,1.9,18.0,110.0,1.46,1.84,2.33,2.46,2.27,1.63,0.98,0.76,0.73,0.73,0.00537,,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(O)=O,5.43,3.15,330.0,190.0,49.0,20.0,27.0,130.0,700.0,1000.0,1000.0,1000.0,0.19,0.43,1.03,1.4,1.26,0.6,-0.14,-0.45,-0.5,-0.5,16.4,-0.8956,143.75,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(OC)c(OC)cc3C[C@H]2C(O)=O,5.28,2.94,0.03,0.0033,0.00055,0.0003,0.00055,0.0034,0.032,0.32,3.1,24.0,1.72,2.0,2.55,2.78,2.52,1.8,1.21,1.05,1.03,1.02,,-0.7313,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(O)=O,5.31,3.39,0.57,0.057,0.007,0.0023,0.0034,0.02,0.18,1.8,15.0,70.0,1.73,1.99,2.64,3.1,2.92,2.19,1.42,1.1,1.04,1.04,0.0085,-0.8208,125,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@@H](CN(C)C2=O)C(O)=O,4.76,2.44,0.32,0.04,0.012,0.011,0.028,0.2,1.9,19.0,140.0,390.0,-0.69,-0.23,0.2,0.23,-0.16,-0.91,-1.36,-1.46,-1.47,-1.47,0.447,,,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(O)=O,5.44,3.15,19.0,12.0,3.3,1.4,1.9,8.6,43.0,86.0,95.0,95.0,1.84,2.08,2.68,3.05,2.91,2.25,1.51,1.2,1.16,1.15,0.0207,-0.8501,121,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(O)=O,5.44,3.15,29.0,18.0,5.0,2.1,2.8,13.0,67.0,120.0,140.0,140.0,1.31,1.55,2.15,2.52,2.39,1.73,0.98,0.68,0.63,0.62,0.0035,-0.8491,109,,1.0,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCc3ccccc3N(CC(O)=O)C2=O,5.27,3.73,0.42,0.047,0.0068,0.0032,0.0076,0.055,0.51,5.1,42.4,160.0,1.57,2.12,2.87,3.17,2.8,1.97,1.18,0.85,0.79,0.79,19.0,-0.7279,,691.2,1.0,1,1
CCOC(=O)c1c(N)sc2CN(CCc12)Cc3ccccc3,6.29,,130.0,110.0,66.0,13.0,1.5,0.24,0.11,0.1,0.098,0.098,-0.41,-0.36,-0.12,0.6,1.53,2.32,2.65,2.7,2.7,2.71,0.021,,,,1.0,1,0
CCOC(=O)c1ccc(N)cc1,2.51,,50.0,6.9,2.1,1.7,1.6,1.6,1.6,1.6,1.6,1.6,0.35,1.21,1.71,1.82,1.83,1.84,1.84,1.84,1.84,1.84,2.85,0.7814,92,310,1.0,1,0
CCOC(=O)c1ccc(nc1)C#Cc2ccc3SCCC(C)(C)c3c2,0.04,,0.00035,0.00033,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,0.00032,5.94,5.98,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,,0.5233,,,1.0,1,0
CCOC(=O)c1cncn1C(C)c2ccccc2,4.23,,170.0,71.0,11.0,1.7,0.73,0.64,0.64,0.64,0.64,0.64,0.62,1.0,1.82,2.62,2.98,3.04,3.05,3.05,3.05,3.05,0.0632,0.6275,142.4,,1.0,1,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,0.86,,0.073,0.045,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,1.92,2.12,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,0.128,0.5355,202,,1.0,1,0
CCOC(CN1CCN(CC1)CC(C)C(=O)c2ccccc2)c3ccccc3,6.83,,1000.0,1000.0,833.0,270.0,46.0,4.9,0.91,0.49,0.42,0.42,-0.85,-0.6,-0.08,0.4,1.2,2.13,2.88,3.16,3.2,3.2,0.0484,,,,1.0,1,0
CCOCC,,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,39.0,,,,1.0,0,0
CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl,-1.39,,9.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.00142,,,,0.0,1,0
CCOCCO,,14.44,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,585.0,0.6265,70,135,1.0,0,1
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,0.0451,,,,1.0,0,0
CCOCCn1c(nc2ccccc12)C3CCN(CC3)CCc4ccc(cc4)C(C)(C)C(O)=O,8.77,4.4,51.0,51.0,10.0,0.2,0.014,0.007,0.0065,0.0079,0.02,0.15,0.46,0.47,0.55,1.03,1.77,2.03,2.06,1.99,1.6,1.05,0.00203,,,,1.0,1,1
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,6.37,14.63,18.0,17.0,17.0,13.0,4.4,0.6,0.11,0.06,0.057,0.057,0.24,0.25,0.26,0.36,0.85,1.71,2.44,2.7,2.74,2.74,0.241,,,,1.0,1,1
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)c4nccc5ccccc45,2.0,10.8,1.4,0.45,0.35,0.34,0.34,0.34,0.34,0.34,0.36,0.5,-1.39,-0.88,-0.77,-0.76,-0.76,-0.76,-0.76,-0.76,-0.78,-0.94,0.387,-0.7237,,,1.0,1,1
CCO[P](=O)(OCC)OCC,,,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,15.9,-0.5303,,,1.0,0,0
CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,1.44,,,,1.0,0,0
CCO[P](=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C,,,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,0.00148,,,,1.0,0,0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(O)=O,5.78,4.19,1.8,0.43,0.054,0.0091,0.005,0.012,0.081,0.72,5.0,11.0,2.38,2.41,2.59,3.06,3.26,2.91,2.21,1.81,1.74,1.73,0.00294,-0.5891,130.5,,1.0,1,1
CCOc1cc(N)c(Cl)cc1C(=O)NCC2CN(CCO2)Cc3ccc(F)cc3,6.15,13.52,55.0,41.0,23.0,4.6,0.51,0.084,0.039,0.035,0.035,0.035,-0.27,-0.14,0.11,0.83,1.76,2.55,2.88,2.93,2.94,2.94,0.0218,,,,1.0,1,1
CCOc1cc(N)c(cc1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+]([O-])=O,8.56,12.62,36.0,36.0,36.0,35.0,27.0,7.6,1.0,0.12,0.038,0.029,0.66,0.66,0.67,0.68,0.8,1.33,2.22,3.12,3.64,3.75,0.0141,-0.5973,,,1.0,1,1
CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(O)=O,,4.4,0.13,0.13,0.13,0.18,0.65,5.3,47.0,300.0,633.0,714.0,2.96,2.96,2.94,2.81,2.26,1.35,0.39,-0.41,-0.74,-0.79,0.103,,,,1.0,0,1
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.01,12.23,0.98,0.84,0.36,0.12,0.037,0.0051,0.00061,0.00014,8.9e-05,8.4e-05,-1.98,-1.9,-1.54,-1.05,-0.55,0.3,1.23,1.89,2.08,2.1,0.0078,,,,1.0,1,1
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)C(NC(=O)[C@@H](NC2=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)cc1,10.08,12.81,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,450.0,52.0,8.8,-3.91,-3.9,-3.9,-3.9,-3.9,-3.86,-3.59,-2.84,-1.91,-1.14,0.0517,,,,0.0,1,1
CCOc1ccc(NC(C)=O)cc1,1.42,14.57,7.2,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1,1.55,1.64,1.65,1.66,1.66,1.66,1.66,1.66,1.66,0.766,0.8867,137.5,,1.0,1,1
CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,2.04,7.24,44.0,2.5,0.68,0.5,0.53,0.91,4.4,24.0,44.0,50.0,-1.19,0.04,0.61,0.73,0.71,0.48,-0.2,-0.89,-1.13,-1.17,0.221,,,,1.0,1,1
CCOc1ccc(cc1OCC)c2scc(n2)c3cccc(n3)C(O)=O,0.0,3.28,0.022,0.02,0.027,0.093,0.74,5.9,19.0,25.0,26.0,26.0,3.34,3.38,3.25,2.71,1.81,0.93,0.44,0.34,0.33,0.33,0.00301,-0.5594,,,1.0,1,1
CCOc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,8.24,13.4,852.0,852.0,846.0,799.0,514.0,110.0,13.0,2.0,0.81,0.69,-1.2,-1.2,-1.19,-1.17,-0.98,-0.32,0.6,1.44,1.83,1.9,2.61,0.7931,200,,1.0,1,1
CCOc1ccc2nc(sc2c1)[S](N)(=O)=O,-1.15,8.41,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.09,0.2,1.2,2.14,2.14,2.14,2.14,2.14,2.14,2.13,2.08,1.72,0.96,0.04,-0.6038,189.25,,1.0,1,1
CCOc1ccccc1C(N)=O,-1.18,15.62,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,2.44,,,,1.0,1,1
CCOc1ccccc1OCCN[C@H](C)Cc2ccc(OC)c(c2)[S](N)(=O)=O,8.78,10.08,120.0,120.0,120.0,120.0,98.0,37.0,4.9,0.61,0.16,0.18,-0.96,-0.96,-0.96,-0.95,-0.88,-0.46,0.39,1.31,1.9,1.85,,-0.6473,,,1.0,1,1
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc4ccc(cc4)c5ccccc5c6n[nH]nn6,3.94,4.16,0.0018,0.00028,3.6e-05,1.1e-05,2.8e-05,0.00016,0.00042,0.00049,0.00051,0.00051,4.62,5.34,6.2,6.71,6.32,5.6,5.27,5.22,5.21,5.21,0.00204,-0.6208,,,0.0,1,1
CCOc1nc2cccc(C(O)=O)c2n1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5,5.6,2.06,0.0062,0.00062,0.00031,0.00044,0.0025,0.057,2.0,4.8,4.8,4.8,2.01,2.47,2.67,2.51,1.84,1.02,0.59,0.51,0.5,0.5,0.00745,,,,1.0,1,1
CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,7.66,,27.0,24.0,13.0,3.7,1.1,0.16,0.018,0.0038,0.0023,0.0021,1.22,1.27,1.54,2.08,2.61,3.45,4.39,5.07,5.29,5.32,5.84e-05,0.748,63,227,1.0,1,0
CC[C@@H](C)[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](Cc5c[nH]c6cccc4c56)N(C)C3)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,7.22,9.62,5.5,5.4,4.9,2.4,0.39,0.044,0.0069,0.0031,0.0032,0.0087,3.27,3.27,3.3,3.52,4.2,5.13,5.95,6.29,6.27,5.84,0.276,,,848,1.0,1,1
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,7.15,14.46,788.0,778.0,689.0,330.0,53.0,6.4,1.2,0.67,0.64,0.64,-1.29,-1.29,-1.24,-0.91,-0.12,0.81,1.53,1.77,1.8,1.81,0.224,-0.8064,195,,1.0,1,1
CC[C@@H](CO)NCCN[C@@H](CC)CO,9.59,14.43,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,915.0,-4.39,-4.39,-4.39,-4.34,-4.06,-3.51,-2.9,-2.02,-1.1,-0.48,7.58,0.5,173,,1.0,1,1
CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c2ccccc2,9.4,,25.0,25.0,25.0,25.0,24.0,17.0,4.2,0.49,0.071,0.025,1.14,1.14,1.14,1.14,1.16,1.32,1.92,2.83,3.69,4.14,0.00179,0.7459,,,1.0,1,0
CC[C@@H]([C@H](C)O)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@@H]5CO[C@@](C5)(Cn6cncn6)c7ccc(F)cc7F)cc4,6.5,14.72,8.4,4.0,0.48,0.091,0.017,0.0022,0.0005,0.00033,0.00031,0.00031,0.22,0.56,1.47,2.21,2.93,3.81,4.46,4.64,4.67,4.67,,0.5332,,,0.0,1,1
CC[C@@H]1N(C(=O)OC(C)C)c2cc(F)ccc2NC1=O,1.81,12.68,0.5,0.11,0.073,0.07,0.07,0.07,0.07,0.07,0.07,0.07,2.11,2.76,2.94,2.97,2.97,2.97,2.97,2.97,2.97,2.97,1.62,0.5481,,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CCNC(C)C)c5ccccc5nc34)C2=O,9.72,11.24,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,867.0,110.0,13.0,3.4,-2.64,-2.63,-2.59,-2.32,-1.84,-1.58,-1.12,-0.26,0.65,1.24,0.0779,,,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,7.65,8.92,999.0,999.0,999.0,999.0,180.0,18.0,2.5,1.1,1.6,8.4,-3.77,-3.71,-3.36,-2.83,-2.24,-1.37,-0.54,-0.16,-0.33,-1.05,,-0.6966,215.5,,1.0,1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,4.76,11.24,1000.0,934.0,210.0,28.0,7.3,5.2,4.9,4.9,4.9,5.2,-1.52,-1.33,-0.69,0.19,0.78,0.93,0.95,0.95,0.95,0.93,0.511,-0.5555,276,,1.0,1,1
CC[C@@]1(O)C[C@H](OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,7.92,6.41,0.81,0.8,0.59,0.16,0.02,0.0033,0.0028,0.025,1.1,8.1,0.89,0.89,0.89,0.96,1.31,1.94,2.01,1.1,0.05,-0.14,0.218,,,,0.0,1,1
CC[C@@]12CCCN3CCc4c5ccccc5n(c4[C@H]13)[C@](O)(C2)C(=O)OC,8.02,12.13,26.0,26.0,26.0,23.0,12.0,2.2,0.26,0.046,0.023,0.021,-0.16,-0.16,-0.16,-0.12,0.15,0.89,1.83,2.59,2.89,2.93,0.216,,,,1.0,1,1
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,13.49,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,0.0321,-0.6631,152,,1.0,0,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,13.49,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,0.0243,-0.5484,174.5,559.2,1.0,0,1
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,,4.31,0.059,0.059,0.064,0.098,0.42,3.8,34.0,180.0,310.0,340.0,2.21,2.21,2.18,2.0,1.35,0.42,-0.54,-1.26,-1.5,-1.54,,,172.1,600,1.0,0,1
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,-0.58,13.07,1.1,1.1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.1,-1.07,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,0.0265,-0.774,,,0.0,1,1
CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,4.77,14.56,39.0,28.0,7.1,0.96,0.22,0.14,0.13,0.13,0.13,0.13,-0.95,-0.8,-0.21,0.66,1.31,1.5,1.52,1.52,1.52,1.52,0.163,-0.5933,,,1.0,1,1
CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c2ccccc2,9.4,,25.0,25.0,25.0,25.0,24.0,17.0,4.2,0.49,0.071,0.025,1.14,1.14,1.14,1.14,1.16,1.32,1.92,2.83,3.69,4.14,0.00179,0.7459,,,1.0,1,0
